"epoch","Name: implicit - _step","Name: implicit - _step__MIN","Name: implicit - _step__MAX","Name: implicit - train/MSE","Name: implicit - train/MSE__MIN","Name: implicit - train/MSE__MAX","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/MSE","Name: explicit_transformerpred - train/MSE__MIN","Name: explicit_transformerpred - train/MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/MSE","Name: explicit_knownpred - train/MSE__MIN","Name: explicit_knownpred - train/MSE__MAX"
"610","1283","1283","1283","0.003343727602623403","0.0025834436528384686","0.004916507285088301","1283","1283","1283","0.005975247174501419","0.004953407216817141","0.007485892623662949","1283","1283","1283","0.0023800592054612933","0.001894619083032012","0.003214211668819189"
"611","1285","1285","1285","0.0034323213156312706","0.0024505923502147198","0.00524655869230628","1285","1285","1285","0.005472432402893901","0.004298134706914425","0.006514163222163916","1285","1285","1285","0.0021540008136071266","0.0015848998446017504","0.002942845458164811"
"612","1287","1287","1287","0.0035758008947595955","0.0025229763705283403","0.004406322725117207","1287","1287","1287","0.006195559585466981","0.005011115223169327","0.00734007079154253","1287","1287","1287","0.0024550056317821146","0.0015619811601936817","0.003509474452584982"
"613","1289","1289","1289","0.0033906358061358334","0.0025782566517591476","0.004758528433740139","1289","1289","1289","0.0063202262856066225","0.005059686955064535","0.008882863447070122","1289","1289","1289","0.0021572996745817365","0.001804491737857461","0.00262212916277349"
"614","1291","1291","1291","0.0035089962650090454","0.0025474538560956717","0.004940706305205822","1291","1291","1291","0.006206356873735786","0.005112694576382637","0.008141735568642616","1291","1291","1291","0.0023550768732093275","0.0018634184962138534","0.002978144446387887"
"615","1293","1293","1293","0.003445199248380959","0.00261180242523551","0.004732885397970676","1293","1293","1293","0.006320877652615309","0.005233452655375004","0.00766633590683341","1293","1293","1293","0.0023654297459870578","0.0018572264816612005","0.002948650624603033"
"616","1295","1295","1295","0.003721631411463022","0.002845836104825139","0.0053935907781124115","1295","1295","1295","0.005833812709897757","0.004857044201344252","0.007042565383017063","1295","1295","1295","0.0023297289502806962","0.0015999171882867813","0.003416603896766901"
"617","1297","1297","1297","0.0036140356678515673","0.0024398674722760916","0.004336941055953503","1297","1297","1297","0.006346446368843317","0.005297588650137186","0.007921223528683186","1297","1297","1297","0.002468546642921865","0.0021627398673444986","0.0030758213251829147"
"618","1299","1299","1299","0.0033204083098098635","0.0024813583586364985","0.004179203882813454","1299","1299","1299","0.006039336230605841","0.00478869304060936","0.007713817059993744","1299","1299","1299","0.00215836672578007","0.0018223877996206284","0.002563213463872671"
"619","1301","1301","1301","0.003444129112176597","0.002709656488150358","0.004473016131669283","1301","1301","1301","0.006294846720993519","0.005353044252842665","0.007859693840146065","1301","1301","1301","0.002233641967177391","0.0016990324947983027","0.0029413453303277493"
"620","1304","1304","1304","0.003365088673308492","0.0023233420215547085","0.005009129643440247","1304","1304","1304","0.005807524034753442","0.004371881019324064","0.007053431123495102","1304","1304","1304","0.002166205900721252","0.0014941573608666658","0.0025994766037911177"
"621","1306","1306","1306","0.003411391796544194","0.002345017623156309","0.004494578577578068","1306","1306","1306","0.0056460777297616","0.004489407408982515","0.007232623640447855","1306","1306","1306","0.002132700430229306","0.0015307378489524126","0.0029250499792397022"
"622","1308","1308","1308","0.0030069190077483656","0.002164758276194334","0.004090355709195137","1308","1308","1308","0.005613582907244563","0.004878551699221134","0.00666449312120676","1308","1308","1308","0.0021100398967973887","0.0013627937296405435","0.0025739034172147512"
"623","1310","1310","1310","0.003529375116340816","0.002907891059294343","0.004909146577119827","1310","1310","1310","0.005768541852012277","0.005284574814140797","0.006856669671833515","1310","1310","1310","0.002271745854523033","0.0017041299724951386","0.002659244928508997"
"624","1312","1312","1312","0.0032205646391958","0.0022986719850450754","0.004690476693212986","1312","1312","1312","0.00580869116820395","0.004510144237428904","0.008054900914430618","1312","1312","1312","0.002194936654996127","0.0017963970312848687","0.0025233475025743246"
"625","1314","1314","1314","0.0033638492925092576","0.0021736829075962305","0.00451252143830061","1314","1314","1314","0.005759417871013283","0.0038368147797882557","0.007552292197942734","1314","1314","1314","0.0022343184682540596","0.0015091252280399203","0.0028834366239607334"
"626","1316","1316","1316","0.003220772836357355","0.0024015242233872414","0.004486312624067068","1316","1316","1316","0.005661468114703893","0.0044525060802698135","0.008051110431551933","1316","1316","1316","0.0020830397959798576","0.0016836717259138823","0.0026575657539069653"
"627","1318","1318","1318","0.003509991429746151","0.0023018892388790846","0.004874170757830143","1318","1318","1318","0.005425294255837798","0.0046033975668251514","0.0062094335444271564","1318","1318","1318","0.0022057654801756143","0.0017421735683456063","0.0026181123685091734"
"628","1320","1320","1320","0.003293461096473038","0.002224473748356104","0.004643630236387253","1320","1320","1320","0.005640994338318705","0.0044404854997992516","0.007514012511819601","1320","1320","1320","0.0020976253435947","0.001264873193576932","0.0028192477766424417"
"629","1322","1322","1322","0.003149327007122338","0.0023561676498502493","0.00421649357303977","1322","1322","1322","0.005665244441479445","0.0048270998522639275","0.007032772991806269","1322","1322","1322","0.002124830218963325","0.001595853129401803","0.0029148689936846495"
"630","1325","1325","1325","0.0036219425732269884","0.0027113475371152163","0.005308020394295454","1325","1325","1325","0.005661211907863617","0.004836211912333965","0.0064827268943190575","1325","1325","1325","0.0021760617266409097","0.0017496111104264855","0.0028665331192314625"
"631","1327","1327","1327","0.0035198611207306386","0.002656293334439397","0.005020528100430965","1327","1327","1327","0.0058674651198089125","0.004632047843188047","0.007192146964371204","1327","1327","1327","0.0022024220321327447","0.001510888570919633","0.0029833524022251368"
"632","1329","1329","1329","0.0037613753462210297","0.002838384360074997","0.005680662579834461","1329","1329","1329","0.005682410998269915","0.004968658555299044","0.00684509938582778","1329","1329","1329","0.002147405105642974","0.001465401379391551","0.003305448917672038"
"633","1331","1331","1331","0.003553361422382295","0.002602296881377697","0.005177021957933903","1331","1331","1331","0.005662105884402991","0.00441754050552845","0.0070746419951319695","1331","1331","1331","0.0022305371938273312","0.0013792382087558508","0.003015805035829544"
"634","1333","1333","1333","0.003631137521006167","0.002658521058037877","0.004730735905468464","1333","1333","1333","0.005904465261846781","0.005045720376074314","0.0068327137269079685","1333","1333","1333","0.002496971096843481","0.0020308748353272676","0.003188765374943614"
"635","1335","1335","1335","0.0034431606298312547","0.0024301360826939344","0.004984493833035231","1335","1335","1335","0.005532412882894277","0.004483260679990053","0.006466665770858526","1335","1335","1335","0.002121604816056788","0.0016072255093604326","0.002590072574093938"
"636","1337","1337","1337","0.0033319723093882202","0.002716007409617305","0.004165570251643658","1337","1337","1337","0.006024419423192739","0.005140963010489941","0.006986893713474274","1337","1337","1337","0.0022815170930698516","0.0017888142028823495","0.0028618304058909416"
"637","1339","1339","1339","0.0034594809869304298","0.001993325771763921","0.005274721886962652","1339","1339","1339","0.00560870161280036","0.005058565177023411","0.006655258592218161","1339","1339","1339","0.0020417728461325168","0.0015630262205377221","0.002677762182429433"
"638","1341","1341","1341","0.003282860014587641","0.0023556838277727365","0.004330116789788008","1341","1341","1341","0.005957491556182503","0.004843560978770256","0.00722398841753602","1341","1341","1341","0.0021407396416179836","0.0016586588462814689","0.0025132200680673122"
"639","1343","1343","1343","0.0032690878259018065","0.0026204402092844248","0.00437791645526886","1343","1343","1343","0.0057431816589087244","0.0045750755816698074","0.006458164658397436","1343","1343","1343","0.002354645193554461","0.0014421073719859123","0.0034510765690356493"
"640","1346","1346","1346","0.00337988652754575","0.0022942093200981617","0.004461200442165136","1346","1346","1346","0.006138816894963384","0.005188532639294863","0.007527287118136883","1346","1346","1346","0.0022826834814623","0.001614708686247468","0.0031503415666520596"
"641","1348","1348","1348","0.0036667978391051294","0.0025414321571588516","0.004259450826793909","1348","1348","1348","0.006216187495738268","0.004914957098662853","0.007544944994151592","1348","1348","1348","0.0024522415827959777","0.0019943483639508486","0.0033393215853720903"
"642","1350","1350","1350","0.0032778231659904124","0.0023909141309559345","0.0048188683576881886","1350","1350","1350","0.005793808912858367","0.004784625954926014","0.006796690169721842","1350","1350","1350","0.002278291457332671","0.0016817569267004728","0.00321110337972641"
"643","1352","1352","1352","0.0032849039416760206","0.0020682797767221928","0.004732114728540182","1352","1352","1352","0.00593430120497942","0.00498356344178319","0.006966921500861645","1352","1352","1352","0.002175844844896346","0.0016117712948471308","0.002730461535975337"
"644","1354","1354","1354","0.0033391441917046904","0.002391690853983164","0.004462459124624729","1354","1354","1354","0.005804758984595537","0.004683499690145254","0.007083691656589508","1354","1354","1354","0.0024034916423261166","0.0018923435127362609","0.003405846655368805"
"645","1356","1356","1356","0.003384289238601923","0.002432422013953328","0.004324415232986212","1356","1356","1356","0.005860568443313241","0.0047827777452766895","0.007191111333668232","1356","1356","1356","0.0022610710933804513","0.0017829372081905603","0.0026327124796807766"
"646","1358","1358","1358","0.0033613635692745446","0.0028237400110810995","0.004330216441303492","1358","1358","1358","0.0060256078839302065","0.004330611787736416","0.007603938225656748","1358","1358","1358","0.002394122141413391","0.0020508798770606518","0.0030480772256851196"
"647","1360","1360","1360","0.0033696075901389123","0.002643392886966467","0.004350681789219379","1360","1360","1360","0.005805285461246967","0.00429908512160182","0.007667834870517254","1360","1360","1360","0.002121405221987516","0.0015286069829016924","0.002489959355443716"
"648","1362","1362","1362","0.0032380894524976613","0.002648774068802595","0.005136934574693441","1362","1362","1362","0.006018884805962443","0.005211437586694956","0.006853046361356974","1362","1362","1362","0.002381305571179837","0.0017069081077352166","0.0028927053790539503"
"649","1364","1364","1364","0.003181315213441849","0.00229391036555171","0.0037151756696403027","1364","1364","1364","0.005770597141236067","0.005075597204267979","0.006800136528909206","1364","1364","1364","0.002048705948982388","0.001771158305928111","0.002372183371335268"
"650","1367","1367","1367","0.0035089968470856546","0.002578482963144779","0.005153919570147991","1367","1367","1367","0.005507644033059478","0.00470192963257432","0.006528811063617468","1367","1367","1367","0.0022597470320761203","0.0015071694506332278","0.00386725808493793"
"651","1369","1369","1369","0.003537470498122275","0.002597515005618334","0.004510954953730106","1369","1369","1369","0.005569317098706961","0.00430853758007288","0.006538686342537403","1369","1369","1369","0.002271235117223114","0.0012421762803569436","0.0031744935549795628"
"652","1371","1371","1371","0.0037054130574688316","0.0026321327313780785","0.004626020789146423","1371","1371","1371","0.005779602704569698","0.005095710512250662","0.006718829274177551","1371","1371","1371","0.0025151436566375196","0.0017331348499283195","0.003567091654986143"
"653","1373","1373","1373","0.00337069823872298","0.002728049410507083","0.004975762218236923","1373","1373","1373","0.00558464708738029","0.004543510731309652","0.0064781964756548405","1373","1373","1373","0.0022544551058672367","0.001788224675692618","0.0027913725934922695"
