"epoch","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/params_MSE","Name: explicit_transformerpred - train/params_MSE__MIN","Name: explicit_transformerpred - train/params_MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/params_MSE","Name: explicit_knownpred - train/params_MSE__MIN","Name: explicit_knownpred - train/params_MSE__MAX"
"931","1957","1957","1957","0.0033337656408548356","0.002591438125818968","0.004255746956914663","1957","1957","1957","0.001569230924360454","0.0010891936253756285","0.0021631759591400623"
"932","1959","1959","1959","0.0037088182289153337","0.003126912983134389","0.00461797509342432","1959","1959","1959","0.0018855499802157283","0.0015969665255397558","0.0023651891387999058"
"933","1961","1961","1961","0.0035671378951519727","0.0027408271562308073","0.004659626167267561","1961","1961","1961","0.0017785209231078625","0.0011375866597518325","0.002385196043178439"
"934","1963","1963","1963","0.003667161404155195","0.0027231296990066767","0.004499200731515884","1963","1963","1963","0.0018797700642608107","0.0012927125208079815","0.003234065370634198"
"935","1965","1965","1965","0.0037076405715197325","0.0025922884233295918","0.004569193348288536","1965","1965","1965","0.0016985673806630074","0.0010558976791799068","0.002312377095222473"
"936","1967","1967","1967","0.003709703357890248","0.002268331591039896","0.005153493955731392","1967","1967","1967","0.0016831373213790357","0.0010684733279049397","0.0019905371591448784"
"937","1969","1969","1969","0.0037883623968809842","0.0030522195156663656","0.005157346837222576","1969","1969","1969","0.001789255253970623","0.0014388951240107417","0.002070771297439933"
"938","1971","1971","1971","0.003394044144079089","0.0027738078497350216","0.003988426644355059","1971","1971","1971","0.0016031793900765478","0.0011842009844258428","0.002278153784573078"
"939","1973","1973","1973","0.0035134245175868274","0.002558852080255747","0.004388178698718548","1973","1973","1973","0.0016071975231170654","0.0011982700088992715","0.002364854095503688"
"940","1976","1976","1976","0.003475567069835961","0.0027613751590251923","0.004466626327484846","1976","1976","1976","0.001591245224699378","0.0010437528835609555","0.0026892204768955708"
"941","1978","1978","1978","0.0035391723504289985","0.002675780327990651","0.004603971727192402","1978","1978","1978","0.0017692021559923888","0.0011047220323234797","0.002276974031701684"
"942","1980","1980","1980","0.0034389646491035817","0.002511496189981699","0.0040053632110357285","1980","1980","1980","0.0018362403847277165","0.0012514628469944","0.0025302674621343613"
"943","1982","1982","1982","0.003446373203769326","0.002647282090038061","0.004142853431403637","1982","1982","1982","0.001864631287753582","0.0013208172749727964","0.0027241711504757404"
"944","1984","1984","1984","0.003408087557181716","0.0027419901452958584","0.004287224728614092","1984","1984","1984","0.0017272404860705138","0.0010619262466207147","0.0025378428399562836"
"945","1986","1986","1986","0.0036546754417940974","0.002324326429516077","0.004650518298149109","1986","1986","1986","0.0018175500445067883","0.0008172239176928997","0.0025244588032364845"
"946","1988","1988","1988","0.0034198132110759617","0.0024395687505602837","0.004372559953480959","1988","1988","1988","0.0018895790679380297","0.0009667761623859406","0.0034059088211506605"
"947","1990","1990","1990","0.0033745862543582915","0.0028103298973292112","0.00385761889629066","1990","1990","1990","0.0017365203588269652","0.0010326094925403595","0.0028519323095679283"
"948","1992","1992","1992","0.0035648470744490623","0.003047400387004018","0.004126574378460646","1992","1992","1992","0.001875040214508772","0.0012209367705509067","0.002810718724504113"
"949","1994","1994","1994","0.0034730218350887297","0.0027077069971710443","0.004405515734106302","1994","1994","1994","0.0016783775179646909","0.0011418353533372283","0.0023056305944919586"
"950","1997","1997","1997","0.0036384510109201073","0.0030116308480501175","0.004566989839076996","1997","1997","1997","0.0018168878741562366","0.0011517968960106373","0.002746859798207879"
"951","1999","1999","1999","0.0034649087814614178","0.002589582931250334","0.0043387627229094505","1999","1999","1999","0.001860497472807765","0.0011267515365034342","0.003100206609815359"
"952","2001","2001","2001","0.003391365543939173","0.002908491063863039","0.0044752247631549835","2001","2001","2001","0.0017580142710357904","0.0011921365512534976","0.0026629369240254164"
"953","2003","2003","2003","0.00331512454431504","0.0024854380171746016","0.004165439400821924","2003","2003","2003","0.0017753150081261993","0.001142260734923184","0.0027943174354732037"
"954","2005","2005","2005","0.0034328591311350463","0.002431216649711132","0.0046075270511209965","2005","2005","2005","0.0018786018015816807","0.0012320427922531962","0.0037392477970570326"
"955","2007","2007","2007","0.003676919057033956","0.0018915233667939901","0.0046220021322369576","2007","2007","2007","0.0017773084924556314","0.0014112184289842844","0.002245619660243392"
"956","2009","2009","2009","0.0036895031575113536","0.0028299610130488873","0.004512520506978035","2009","2009","2009","0.0020892453147098424","0.0015374721260741353","0.003181672189384699"
"957","2011","2011","2011","0.003648088197223842","0.0027198109310120344","0.0048059625551104546","2011","2011","2011","0.0019224345800466836","0.0013766089687123895","0.002874828642234206"
"958","2013","2013","2013","0.003343360312283039","0.002602960914373398","0.004217016976326704","2013","2013","2013","0.001652054418809712","0.0012161985505372286","0.0022847261279821396"
"959","2015","2015","2015","0.003605857491493225","0.0022749535273760557","0.004716305993497372","2015","2015","2015","0.001746688678395003","0.0012083749752491713","0.002479617018252611"
"960","2018","2018","2018","0.0034379658056423066","0.0028942672070115805","0.004177398514002562","2018","2018","2018","0.001745198923163116","0.000995825626887381","0.0028676697984337807"
"961","2020","2020","2020","0.0034945687977597116","0.0027163601480424404","0.004520058166235685","2020","2020","2020","0.0019828587188385426","0.0011600751895457506","0.003230877686291933"
"962","2022","2022","2022","0.003398482804186642","0.002556236693635583","0.004258757457137108","2022","2022","2022","0.0017201720853336155","0.0009258948266506195","0.002824538154527545"
"963","2024","2024","2024","0.0037439838284626602","0.002622824627906084","0.004774372559040785","2024","2024","2024","0.002109447366092354","0.0012542104814201593","0.0036251763813197613"
"964","2026","2026","2026","0.003761569131165743","0.002787286415696144","0.004731512628495693","2026","2026","2026","0.0018169585382565856","0.0007928754203021526","0.0026727686636149883"
"965","2028","2028","2028","0.0035430574789643288","0.0027926447801291943","0.004799795337021351","2028","2028","2028","0.0016389711119700224","0.0008083454449661076","0.002479046117514372"
"966","2030","2030","2030","0.0034184091957286","0.002646395470947027","0.003932074178010225","2030","2030","2030","0.0015505042509175837","0.00105406588409096","0.0022401660680770874"
"967","2032","2032","2032","0.0036135390400886536","0.0027863006107509136","0.0054547106847167015","2032","2032","2032","0.001693533209618181","0.0012283017858862877","0.002326569054275751"
"968","2034","2034","2034","0.003711262345314026","0.0026361497584730387","0.004606738220900297","2034","2034","2034","0.001845364202745259","0.001538769924081862","0.0023206479381769896"
"969","2036","2036","2036","0.0035543609876185654","0.002999640069901943","0.005521863233298063","2036","2036","2036","0.0017266016220673919","0.0012645801762118936","0.0023744585923850536"
"970","2039","2039","2039","0.004017422441393137","0.003138018772006035","0.005061875097453594","2039","2039","2039","0.0019140389864332973","0.0012182348873466253","0.0029355951119214296"
"971","2041","2041","2041","0.003342201584018767","0.0023294962011277676","0.005537210963666439","2041","2041","2041","0.0015930520952679218","0.0012350946199148893","0.00200919178314507"
"972","2043","2043","2043","0.00337775161024183","0.002385296393185854","0.0039228517562150955","2043","2043","2043","0.0017428962048143149","0.0012196841416880488","0.002129249507561326"
"973","2045","2045","2045","0.003197246766649187","0.0022753316443413496","0.004530691541731358","2045","2045","2045","0.0015218078158795833","0.001204535597935319","0.002166277961805463"
"974","2047","2047","2047","0.0032654437003657223","0.002409144304692745","0.003757121739909053","2047","2047","2047","0.0015802221139892935","0.0010076317703351378","0.0025231563486158848"
"975","2049","2049","2049","0.0034993805456906557","0.002457705093547702","0.004083853214979172","2049","2049","2049","0.0018599677947349845","0.0012921422021463513","0.002395086921751499"
"976","2051","2051","2051","0.00336701525375247","0.002783446107059717","0.004122097510844469","2051","2051","2051","0.001904323138296604","0.0015226051909849048","0.002763711381703615"
"977","2053","2053","2053","0.0034229762386530638","0.002156746108084917","0.004252023063600063","2053","2053","2053","0.0018229033681564032","0.001350920763798058","0.0022104796953499317"
"978","2055","2055","2055","0.003427095990628004","0.0025549265556037426","0.0042603155598044395","2055","2055","2055","0.001991369971074164","0.001296972157433629","0.002645860193297267"
"979","2057","2057","2057","0.003716024081222713","0.002944518346339464","0.005029505118727684","2057","2057","2057","0.002045109460595995","0.0016384909395128489","0.0025300555862486362"
"980","2060","2060","2060","0.0033809770597144962","0.0027238845359534025","0.004476434085518122","2060","2060","2060","0.0016266040271148085","0.0010594765190035105","0.0022883755154907703"
"981","2062","2062","2062","0.0035249378765001894","0.002690833294764161","0.004293614532798529","2062","2062","2062","0.0017448994796723128","0.0011189983924850821","0.0023422599770128727"
"982","2064","2064","2064","0.003413579682819545","0.0026747805532068014","0.005123685114085674","2064","2064","2064","0.0016565142082981764","0.001114502316340804","0.0021713769529014826"
"983","2066","2066","2066","0.003767879051156342","0.003148206975311041","0.004751331172883511","2066","2066","2066","0.0018794423784129321","0.0011157409753650427","0.0027173617854714394"
"984","2068","2068","2068","0.003625908400863409","0.00269782985560596","0.004986724350601435","2068","2068","2068","0.0019871177384629844","0.00102005316875875","0.0026294603012502193"
"985","2070","2070","2070","0.0037714676465839146","0.0027641006745398045","0.004604622721672058","2070","2070","2070","0.0019708285457454623","0.0013683828292414546","0.0030572491232305765"
"986","2072","2072","2072","0.003650885773822665","0.002712150337174535","0.004731674212962389","2072","2072","2072","0.0019412085646763444","0.001318291760981083","0.0029494655318558216"
"987","2074","2074","2074","0.0037828492466360332","0.0030254479497671127","0.004389628767967224","2074","2074","2074","0.0018974897568114102","0.0013401535106822848","0.0034462392795830965"
"988","2076","2076","2076","0.0035480174235999586","0.0027889905031770468","0.004928719252347946","2076","2076","2076","0.001803733012638986","0.001267245621420443","0.0026370894629508257"
"989","2078","2078","2078","0.003867452219128609","0.002482264069840312","0.0048804390244185925","2078","2078","2078","0.002204590116161853","0.0010753126116469502","0.002957708202302456"
"990","2081","2081","2081","0.0033004051074385643","0.002404324011877179","0.003636188106611371","2081","2081","2081","0.0018818429089151323","0.0009763397974893451","0.002518660854548216"
"991","2083","2083","2083","0.003699962678365409","0.0031920955516397953","0.004522930830717087","2083","2083","2083","0.001964347925968468","0.0016002614283934236","0.002299454528838396"
"992","2085","2085","2085","0.003369808569550514","0.003013918176293373","0.004362281411886215","2085","2085","2085","0.001778522611130029","0.001291602267883718","0.0024837288074195385"
"993","2087","2087","2087","0.0033174258889630435","0.002616147743538022","0.0039371466264128685","2087","2087","2087","0.0018155232537537813","0.0015457059489563107","0.0022908037062734365"
"994","2089","2089","2089","0.00332586164586246","0.002291105454787612","0.004685112740844488","2089","2089","2089","0.0016238785756286234","0.0008995237876661122","0.002558040665462613"
"995","2091","2091","2091","0.0033645916264504194","0.0025485637597739697","0.004110858775675297","2091","2091","2091","0.0015196355292573572","0.0010959615465253592","0.0020489138551056385"
